,station_name,poi_name,latitude,longitude,address,distance_m,category
2213,2nd & Snyder,The Wild Burrito,39.92281027634022,-75.1525331999143,"2015 E Moyamensing Ave, Philadelphia, PA 19148",254,Burrito Restaurant
2214,2nd & Snyder,Downtowners,39.921688545810746,-75.1496686235627,"150 West Snyder Avenue, Philadelphia, PA 19148",29,Arts and Entertainment
2215,2nd & Snyder,Terryin,39.921944217478746,-75.15282186830889,"358 Snyder Ave, Philadelphia, PA 19148",243,Chinese Restaurant
2216,2nd & Snyder,Snyder Pizza,39.92183303833008,-75.15090942382812,"2101 S 3rd St, Philadelphia, PA 19148",81,Pizzeria
2217,2nd & Snyder,Uncle Oogies,39.92100299344467,-75.1465740654686,"36 Snyder Ave (Snyder), Philadelphia, PA 19148",299,Pizzeria
2218,2nd & Snyder,Dunkin',39.92175105102591,-75.14728411304445,"20 Mifflin St, Philadelphia, PA 19148",232,Donut Shop
2219,2nd & Snyder,Holiday Nails,39.922374023131304,-75.15276327619691,"2039 E Moyamensing Ave (at Snyder Ave), Philadelphia, PA 19148",250,Cosmetics Store
2220,4th & Arch,Rocket Fizz,39.951997025768875,-75.145490384412,"302 Arch St (N 3rd St), Philadelphia, PA 19106",158,Candy Store
2221,4th & Arch,La Locanda Del Ghiottone,39.95304470547211,-75.14512461415435,"130 N 3rd St (at Cherry St), Philadelphia, PA 19106",197,Italian Restaurant
2222,4th & Arch,Vagabond,39.951358682769516,-75.14541837611321,"37 N 3rd St, Philadelphia, PA 19106",195,Boutique
2223,4th & Arch,National Constitution Center,39.9534364957272,-75.1493420492841,"525 Arch St (btwn 5th St & 6th St), Philadelphia, PA 19106",211,History Museum
2224,4th & Arch,Kisso Sushi Bar,39.95427766849037,-75.1464039502837,"205 N 4th St (4th & Race), Philadelphia, PA 19106",223,Sushi Restaurant
2225,4th & Arch,Freedom Rising,39.9533917170282,-75.14931782163053,"525 Arch St (at National Constitution Center), Philadelphia, PA 19106",206,Theater
2226,4th & Arch,Betsy Ross House,39.9521275685868,-75.14474724096738,"239 Arch St (btwn Bread St & 3rd St), Philadelphia, PA 19106",217,Historic and Protected Site
2227,4th & Arch,Weitzman National Museum of American Jewish History,39.950317,-75.148512,"101 S Independence Mall E (at 5th & Market St), Philadelphia, PA 19106",252,History Museum
2228,4th & Arch,ICI Macarons & Cafe,39.950572,-75.145401,"11 N 3rd St, Philadelphia, PA 19106",256,Café
2229,4th & Arch,Kimmel Theater at Constitution Center,39.95393346996289,-75.14896209813836,"Philadelphia, PA 19106",224,Movie Theater
2230,Manayunk Bridge,SMoKE Cigar & Hookah Parlor,40.026882596458854,-75.22644100723285,"4453 Main St (at Green Ln), Philadelphia, PA 19127",160,Hookah Bar
2231,Manayunk Bridge,Main Street Music,40.02651234507479,-75.22613838994202,"4446 Main St, Philadelphia, PA 19127",208,Record Store
2232,Manayunk Bridge,Lucky's Last Chance,40.02627280871978,-75.2255920094606,"4421 Main St (at Connaroe St), Philadelphia, PA 19127",259,Burger Joint
2233,Manayunk Bridge,Greg's Kitchen,40.0265039163252,-75.22654550853906,"4460 Main St, Philadelphia, PA 19127",189,Breakfast Spot
2234,Manayunk Bridge,Laxmi's Indian Grille,40.026381441882044,-75.22554688762149,"4425 Main St (at Carson St), Philadelphia, PA 19127",253,Indian Restaurant
2235,Manayunk Bridge,Taqueria Amor,40.02603429958777,-75.22505097899997,"4410 Main St (btwn Gay St & Levering St), Philadelphia, PA 19127",310,Mexican Restaurant
2236,Manayunk Bridge,The Towpath,40.02641750287507,-75.22460168286256,"Schuylkill River Trail - Philadelphia to Valley Forge, Philadelphia, PA 19127",314,Hiking Trail
2237,Manayunk Bridge,Chabaa Thai Bistro,40.025885185734644,-75.22444180920658,"4343 Main St, Philadelphia, PA 19127",360,Thai Restaurant
2238,Manayunk Bridge,United States Hotel Bar,40.026492560925526,-75.22618864838137,"4439 Main St, Philadelphia, PA 19127",207,Bar
2239,Manayunk Bridge,Jake's and Cooper's Wine Bar,40.02573725907788,-75.22425082675446,"4365 Main St, Philadelphia, PA 19127",383,New American Restaurant
2240,44th & Walnut,Manakeesh Cafe Bakery,39.95497719999999,-75.2115092,"4420 Walnut St, Philadelphia, PA 19104",140,Bakery
2241,44th & Walnut,Saad's Halal Restaurant,39.954964,-75.21185,"4500 Walnut St (at 45th St), Philadelphia, PA 19139",169,Middle Eastern Restaurant
2242,44th & Walnut,Lil' Pop Shop,39.95328374202731,-75.21039266507078,"265 S 44th St (btwn Locust & Spruce), Philadelphia, PA 19104",207,Ice Cream Parlor
2243,44th & Walnut,Kilimandjaro,39.95676607480428,-75.2089249938346,"4301 Chestnut St (btwn S 44th & S 43rd St), Philadelphia, PA 19104",200,African Restaurant
2244,44th & Walnut,Koch's Deli,39.95384128726775,-75.20981195629082,"4309 Locust St, Philadelphia, PA 19104",141,Deli
2245,44th & Walnut,Kaffa Crossing,39.95686570269632,-75.21052270723752,"4421 Chestnut St, Philadelphia, PA 19104",202,Ethiopian Restaurant
2246,44th & Walnut,Makkah Market,39.95493752408301,-75.20844803595514,"4249 Walnut St, Philadelphia, PA 19104",122,Middle Eastern Restaurant
2247,44th & Walnut,Best China Inn,39.95416251433907,-75.21129342117389,"4423 Locust St, Philadelphia, PA 19104",160,Chinese Restaurant
2248,44th & Walnut,Evan's Pizza,39.95400792472415,-75.20973523509119,"4311 Locust St (btw 43rd & 44th), Philadelphia, PA 19104",123,Pizzeria
2249,44th & Walnut,Abyssinia,39.95413034678355,-75.21174073722528,"229 S 45th St (at Locust St), Philadelphia, PA 19104",192,Ethiopian Restaurant
2250,12th & Cambria,Insomnia Cookies,39.99460334826692,-75.15205551966828,"Montgomery Ave (at 12th St), Philadelphia, PA 19122",283,Dessert Shop
2251,12th & Cambria,Mastery Charter School at Clymer Elementary,39.9958585199482,-75.15121479640025,"1201 W Rush St, Philadelphia, PA 19133",135,Elementary School
2252,12th & Cambria,On My Post,39.994072669079436,-75.14880947791389,"Lehigh Ave, Philadelphia, PA 19133",290,Bar
2253,12th & Cambria,GameStop,39.99717879138854,-75.15443016529606,"2900 N Broad St, Philadelphia, PA 19132",391,Video Games Store
2254,12th & Cambria,Halal Steaks,39.995325198568665,-75.15392471409723,"2739 N Broad St, Philadelphia, PA 19132",367,Restaurant
2255,12th & Cambria,KFC,39.99976986733143,-75.15382048092859,"3032 N Broad St, Philadelphia, PA 19132",488,Fried Chicken Joint
2256,12th & Cambria,CityLife Neighborhood Clinic,39.99301164972836,-75.14853826021367,"1010 W Lehigh Ave, Philadelphia, PA 19133",410,Doctor's Office
2257,12th & Cambria,Save-A-Lot,39.993496083676746,-75.14421086006584,"400 W Allegheny Ave (7th Street), Philadelphia, PA 19133",592,Grocery Store
2258,12th & Cambria,Taco Bell,39.99977309234654,-75.15373459974586,"3032 N Broad St, Philadelphia, PA 19132",484,Fast Food Restaurant
2259,12th & Cambria,Family Dollar,39.99354784748281,-75.1442571840801,"701 W Lehigh Ave Ste 2 (7th), Philadelphia, PA 19133",585,Discount Store
2260,Fairmount & Ridge,Lorraine,39.96799374905181,-75.16237877250926,"1502 Brown St, Philadelphia, PA 19130",131,Bar
2261,Fairmount & Ridge,Sals Seafood,39.9664448073453,-75.16090341944735,"676 N Broad St, Philadelphia, PA 19130",86,Seafood Restaurant
2262,Fairmount & Ridge,Santucci's Original Square Pizza,39.96528718362901,-75.16039940009365,"655 N Broad St (Wallace), Philadelphia, PA 19123",222,Pizzeria
2263,Fairmount & Ridge,Osteria,39.965029,-75.161056,"640 N Broad St, Philadelphia, PA 19130",239,Italian Restaurant
2264,Fairmount & Ridge,The Met Philadelphia,39.96975368448874,-75.16028599490026,"858 N Broad St (at Poplar St), Philadelphia, PA 19130",297,Performing Arts Venue
2265,Fairmount & Ridge,Johnnie Bleu,39.9684916487182,-75.16051790316946,"812 N Broad St, Philadelphia, PA 19130",158,Lounge
2266,Fairmount & Ridge,North Philadelphia Health Systems,39.96684579840318,-75.16161723658405,"1420 Fairmount Ave, Philadelphia, PA 19130",48,Doctor's Office
2267,Fairmount & Ridge,Dunkin',39.96938329974525,-75.15945460183502,"839 N Broad St, Philadelphia, PA 19123",288,Donut Shop
2268,Fairmount & Ridge,Coffee Cream & Dreams,39.966923432416685,-75.16239644226121,"1500 Fairmount Ave (at N 15th St), Philadelphia, PA 19130",101,Café
2269,Fairmount & Ridge,Zuzu's Kitchen,39.967841761783625,-75.16215399211097,"1500 Ridge Ave, Philadelphia, PA 19130",106,Pizzeria
2270,"Spring Garden Station, BSL",Prohibition Taproom,39.961278934332306,-75.15931958569223,"501 N 13th St (at Buttonwood St), Philadelphia, PA 19123",206,Pub
2271,"Spring Garden Station, BSL",Starbucks,39.962328671325146,-75.16227504323092,"490 N Broad St, Philadelphia, PA 19130",91,Coffee Shop
2272,"Spring Garden Station, BSL",Cafe Lift,39.96035085071555,-75.15962635153404,"428 N 13th St, Philadelphia, PA 19123",268,Breakfast Spot
2273,"Spring Garden Station, BSL",John's Place,39.96278893374888,-75.16403936434607,"1529 Spring Garden St, Philadelphia, PA 19130",244,Pizzeria
2274,"Spring Garden Station, BSL",Osteria,39.965029,-75.161056,"640 N Broad St, Philadelphia, PA 19130",288,Italian Restaurant
2275,"Spring Garden Station, BSL",Stockyard Sandwich Co.,39.9630044971173,-75.16421065740217,"1541 Spring Garden St, Philadelphia, PA 19130",263,Sandwich Spot
2276,"Spring Garden Station, BSL",Santucci's Original Square Pizza,39.96528718362901,-75.16039940009365,"655 N Broad St (Wallace), Philadelphia, PA 19123",323,Pizzeria
2277,"Spring Garden Station, BSL",Brandywine Pizza,39.963256681309396,-75.163194519716,"532 N 15th St (Brandywine Street), Philadelphia, PA 19130",191,Pizzeria
2278,"Spring Garden Station, BSL",Kelliann's Bar & Grill,39.963014,-75.164509,"1549 Spring Garden St, Philadelphia, PA 19130",288,Dive Bar
2279,"Spring Garden Station, BSL",PhilaMOCA,39.96221217734225,-75.15762059879357,"531 N 12th St (at Spring Garden St.), Philadelphia, PA 19123",306,Art Gallery
2280,8th & Spruce,Talula's Garden,39.94714094280398,-75.15347877070249,"210 W Washington Sq (btwn Walnut St & Locust St), Philadelphia, PA 19106",209,New American Restaurant
2281,8th & Spruce,Washington Square,39.94713786810694,-75.15229940414429,"210 W Washington Sq (btwn Locust & Walnut St), Philadelphia, PA 19106",285,Park
2282,8th & Spruce,Talula's Daily,39.94720819910365,-75.153444974205,"208 W Washington Sq, Philadelphia, PA 19106",217,Café
2283,8th & Spruce,Good Karma Cafe,39.94467167210889,-75.15797234416873,"928 Pine St (at 10th St), Philadelphia, PA 19107",272,Café
2284,8th & Spruce,Varga Bar,39.946212231855064,-75.1578756272796,"941 Spruce St (at S 10th St), Philadelphia, PA 19107",244,Gastropub
2285,8th & Spruce,Kanella,39.94626186730036,-75.15794330039307,"1001 Spruce St, Philadelphia, PA 19107",251,Greek Restaurant
2286,8th & Spruce,10th Street Hardware,39.946787197635594,-75.15749915089405,"257 S 10th St (btwn Spruce And Locust), Philadelphia, PA 19107",238,Hardware Store
2287,8th & Spruce,Sweetgreen,39.94832076167723,-75.15701806486913,"924 Walnut St (at 10th St), Philadelphia, PA 19107",333,Salad Restaurant
2288,8th & Spruce,Jiggy Coffee,39.944622,-75.158345,"1000 Pine St (10th St), Philadelphia, PA 19107",303,Coffee Shop
2289,8th & Spruce,The Center For Growth / Therapy in Philadelphia,39.946498842309815,-75.15094554216923,"233 S 6th St Ste C33, Philadelphia, PA 19106",362,Mental Health Clinic
2290,American & Berks,Grocery Outlet,39.97885922565891,-75.13794673937336,"1801 N American St, Philadelphia, PA 19122",106,Grocery Store
2291,American & Berks,Fermentery Form,39.976365680254986,-75.13740157331392,"1700 N Palethorp St, Philadelphia, PA 19122",278,Brewery
2292,American & Berks,Stateside Vodka,39.976210416334965,-75.13726267506713,"1700 N Hancock St, Philadelphia, PA 19122",299,Distillery
2293,American & Berks,Keystone Bicycle Co.,39.97917010082331,-75.13964436711144,"1800 N American St (Berks), Philadelphia, PA 19122",87,Bicycle Store
2294,American & Berks,Alamodak Restaurant,39.976365680254986,-75.13740157331392,"161 Cecil B Moore Ave (N. Hancock), Philadelphia, PA 19122",278,Halal Restaurant
2295,American & Berks,Human Robot,39.97706,-75.143658,"1710 N 5th St, Philadelphia, PA 19122",419,Brewery
2296,American & Berks,Original 13 Ciderworks,39.97460386168683,-75.1401723003027,"1526 N American Street, Philadelphia, PA 19122",442,Brewery
2297,American & Berks,Poe’s Sandwich Joint,39.977371,-75.143554,"1710 N 5th St, Philadelphia, PA 19122",398,Sandwich Spot
2298,American & Berks,Buzz Cafe,39.977471074816684,-75.13501932584151,"1800 N Howard St, Philadelphia, PA 19122",366,Café
2299,American & Berks,Indoor Rooftop Studios,39.976598750797464,-75.1383197885411,"1712 N 2nd St, Philadelphia, PA 19122",221,Art Gallery
2300,5th & Spring Garden,Silk City,39.961187452455796,-75.14629106668077,"435 Spring Garden St (at 5th St), Philadelphia, PA 19123",65,Diner
2301,5th & Spring Garden,Yards Brewing Company,39.96093133581243,-75.14689333211203,"500 Spring Garden St (at N 5th St), Philadelphia, PA 19123",87,Brewery
2302,5th & Spring Garden,Ruba Club Studios,39.96172952110328,-75.1458984411427,"416 Green St, Philadelphia, PA 19123",65,Lounge
2303,5th & Spring Garden,Del Rossi's Cheesesteak & Pizza Co.,39.96135175510897,-75.14498149435359,"538 N 4th St (at Spring Garden St), Philadelphia, PA 19123",148,Pizzeria
2304,5th & Spring Garden,Subway,39.96186488750534,-75.14757939171704,"529 Spring Garden St (6th Street), Philadelphia, PA 19123",79,Sandwich Spot
2305,5th & Spring Garden,CVS pharmacy,39.96116099227739,-75.14518686516742,"401 Spring Garden St (at 4th St.), Philadelphia, PA 19123",139,Pharmacy
2306,5th & Spring Garden,The Random Tea Room & Curiosity Shop,39.963161,-75.144386,"713 North 4th St (btwn Brown & Fairmount), Philadelphia, PA 19123",253,Tea Room
2307,5th & Spring Garden,Philly Phaithful Showroom,39.96332901324737,-75.1441886452144,"737 N 4th St Fl 1 (Brown), Philadelphia, PA 19123",278,Clothing Store
2308,5th & Spring Garden,Pura Vida,39.9636270884807,-75.1476483742907,"527 Fairmount Ave, Philadelphia, PA 19123",229,Latin American Restaurant
2309,5th & Spring Garden,Honey's Sit 'n Eat,39.96385375077135,-75.14441370766173,"800 N 4th St (at Brown St), Philadelphia, PA 19123",306,Breakfast Spot
2310,52nd & Chestnut,52nd St Station Diner,39.959536576210695,-75.22463112225401,"9 S 52nd St (market st.), Philadelphia, PA 19139",143,Breakfast Spot
2311,52nd & Chestnut,Brown Sugar Bakery & Cafe,39.956472693718695,-75.22550884791522,"219 S 52nd St (at Chancellor St.), Philadelphia, PA 19139",228,Caribbean Restaurant
2312,52nd & Chestnut,Gental Dental,39.95863786053787,-75.22435749633931,"5139 Chestnut St (52nd St), Philadelphia, PA 19139",41,Dentist
2313,52nd & Chestnut,Foot Locker,39.95885708387191,-75.2256190551458,"38 S 52nd St #42, Philadelphia, PA 19139",133,Shoe Store
2314,52nd & Chestnut,52nd Skyline,39.95866991058629,-75.22491870408305,"47 S 52nd St (47 S. 52nd Street), Philadelphia, PA 19139",72,Breakfast Spot
2315,52nd & Chestnut,Top Taste,39.96118545959108,-75.22486763865805,"40 N 52nd St, Philadelphia, PA 19139",327,Caribbean Restaurant
2316,52nd & Chestnut,Maximum Level,39.957315659921065,-75.22397026582351,"5118 Sansom St, Philadelphia, PA 19139",109,Bar
2317,52nd & Chestnut,Chestnut Fresh Donut,39.958381875638864,-75.22545904322858,"5206 Chestnut St (52nd & chestnut), Philadelphia, PA 19139",104,Donut Shop
2318,52nd & Chestnut,SNIPES,39.959022041598594,-75.22550078253613,"30 S 52nd St, Philadelphia, PA 19139",135,Shoe Store
2319,52nd & Chestnut,US Post Office,39.95749768282936,-75.2220037599071,"5011 Sansom St (50th Street & Samson Street), Philadelphia, PA 19139",209,Post Office
2320,42nd & Woodland,Clark Park,39.947565573241626,-75.2100419998169,"4300-4398 Baltimore Ave, Philadelphia, PA 19104",270,Park
2321,42nd & Woodland,Starbucks,39.946772,-75.206731,"4140 Woodland Ave (at Woodland Ave), Philadelphia, PA 19104",46,Coffee Shop
2322,42nd & Woodland,East Building,39.94727809540291,-75.20671886835468,"600 S 43rd St, Philadelphia, PA 19104",20,Structure
2323,42nd & Woodland,Clark Park Farmers Market,39.949214211561625,-75.20940366106441,"S 43rd St (at Baltimore Ave), Philadelphia, PA 19104",311,Farmers Market
2324,42nd & Woodland,Clarkville,39.94962769645379,-75.2093069183591,"4301 Baltimore Ave (at 43rd St), Philadelphia, PA 19104",341,Pizzeria
2325,42nd & Woodland,Green Line Cafe,39.949702,-75.209126,"4239 Baltimore Ave (at 43rd St), Philadelphia, PA 19104",338,Coffee Shop
2326,42nd & Woodland,USciences Quad,39.94641161559183,-75.20700670129249,"710 S 42nd St, Philadelphia, PA 19104",84,Plaza
2327,42nd & Woodland,Dunkin',39.948047692135745,-75.20616675517519,"4100 Chester Ave, Philadelphia, PA 19104",116,Donut Shop
2328,42nd & Woodland,Royal Pizza,39.949602226324515,-75.20747147198615,"4200 Baltimore Ave (at 42nd st), Philadelphia, PA 19104",274,Pizzeria
2329,42nd & Woodland,Renata's Kitchen,39.949588775634766,-75.20314025878906,"3940 Baltimore Ave (40th St), Philadelphia, PA 19104",418,Mediterranean Restaurant
2330,17th & Sansom,Luke's Lobster,39.950642282606665,-75.16894713014693,"130 S 17th St (at Sansom St), Philadelphia, PA 19103",53,Seafood Restaurant
2331,17th & Sansom,Tria Cafe Rittenhouse,39.9509483,-75.1704197,"123 S 18th St (Rittenhouse Sq.), Philadelphia, PA 19103",77,Wine Bar
2332,17th & Sansom,Di Bruno Bros,39.95151941013989,-75.17000543126943,"1730 Chestnut St (btwn S 17th & 18th St), Philadelphia, PA 19103",88,Gourmet Store
2333,17th & Sansom,Dizengoff,39.95071550302768,-75.16836116134685,"1625 Sansom St, Philadelphia, PA 19103",100,Israeli Restaurant
2334,17th & Sansom,The Dandelion,39.951038522168545,-75.17068929970264,"124 S 18th St (at Sansom St), Philadelphia, PA 19103",101,English Restaurant
2335,17th & Sansom,Gran Caffe L'Aquila,39.951727725547904,-75.16939016959759,"1716 Chestnut St, Philadelphia, PA 19103",102,Italian Restaurant
2336,17th & Sansom,The Love,39.95077944503111,-75.17090857028961,"130 S 18th St (Sansom), Philadelphia, PA 19103",117,New American Restaurant
2337,17th & Sansom,Lululemon Athletica,39.949934353261945,-75.17017766833305,"1720 Walnut St, Philadelphia, PA 19102",111,Clothing Store
2338,17th & Sansom,Pizzeria Vetri,39.949413604164526,-75.16865787310846,"1615 Chancellor St (S 16th St), Philadelphia, PA 19103",172,Pizzeria
2339,17th & Sansom,UNIQLO,39.95142598079461,-75.16763404067511,"1608 Chestnut St, Philadelphia, PA 19103",175,Clothing Store
2340,Kelly Drive Grandstand,The Dairy Fields,39.98511094717909,-75.19845485687256,"Fairmount Park, Philadelphia, PA 19121",331,Baseball Field
2341,Kelly Drive Grandstand,West River Drive,39.98724877235416,-75.20428866147995,"Schuylkill River Trail, Philadelphia, PA 19131",415,Hiking Trail
2342,Kelly Drive Grandstand,Dragon Boat Races!,39.989269754284855,-75.19812300639077,"Philadelphia, PA 19121",185,Lake
2343,Kelly Drive Grandstand,Schuylkill Navy Regatta,39.986522746835846,-75.2014311558039,"Kelly Drive, Philadelphia, PA 19121",230,River
2344,Kelly Drive Grandstand,Rowing grandstands,39.98619928593289,-75.20149629242601,"Kelly Drive, Philadelphia, PA 19121",260,Scenic Lookout
2345,Kelly Drive Grandstand,Ormiston - Royal Heritage Society,39.988697723946785,-75.19627855401409,"Reservoir Drive, Philadelphia, PA 19121",285,Museum
2346,Kelly Drive Grandstand,John B. Kelly,39.986027775675126,-75.20178642539426,"Philadelphia, PA",291,Scenic Lookout
2347,Kelly Drive Grandstand,Stotesbury Regatta,39.98543301521551,-75.20054302959483,"Schuylkill River Trail - Philadelphia to Valley Forge, Philadelphia, PA 19130",296,Park
2348,Kelly Drive Grandstand,Schuylkill River Race Course,39.99013428432411,-75.197322515604,"Philadelphia, PA 19131",302,Other Great Outdoors
2349,Kelly Drive Grandstand,Aberdeen Dad Vail Regatta,39.98579800793529,-75.2022018843281,"Philadelphia, PA",334,Sports and Recreation
2350,10th & Nevada,Window Factory Arts,39.98702429724409,-75.14702731686869,"2301 N 9th St (Dauphin), Philadelphia, PA 19133",206,Structure
2351,10th & Nevada,Philly Urban Creators Farm,39.98790139863197,-75.15074080442287,"Philadelphia, PA",220,Farm
2352,10th & Nevada,The Creperie At Temple,39.98295274619055,-75.15435085597088,"North 13th St. (Norris St), Philadelphia, PA 19122",570,Creperie
2353,10th & Nevada,Richie's,39.98193759610899,-75.15285691712718,"1835 N 12th St (at Berks Walk), Philadelphia, PA 19122",571,Deli
2354,10th & Nevada,Tai's Vietnamese Food,39.98193759610899,-75.15285691712718,"1835 N 12th St, Philadelphia, PA 19122",571,Vietnamese Restaurant
2355,10th & Nevada,8th & Diamond - Power 99 Parks & Rec,39.983676903479164,-75.1478472736239,"800 Diamond St. (8th st.), Philadelphia, PA 19122",312,Park
2356,10th & Nevada,City Gourmet,39.98348642268313,-75.15007263575943,"1000 Diamond St, Philadelphia, PA 19122",318,Deli
2357,10th & Nevada,8th And Diamond recreation,39.98336958988296,-75.14748351346789,"Philadelphia, PA 19122",356,Unknown
2358,10th & Nevada,Temple Rainbow,39.98608108271916,-75.15647717335109,"2156 N Broad St (Susquehanna), Philadelphia, PA 19121",615,Breakfast Spot
2359,10th & Nevada,Dunkin',39.9890987525794,-75.15589495815559,"2344 N Broad St (Broad & York), Philadelphia, PA 19132",646,Donut Shop
2360,27th & Clearfield,Masjid Muqbil,40.00156268307904,-75.173003794911,,161,Mosque
2361,27th & Clearfield,Twin Dragon Chinese Restaurant,40.00450338072625,-75.17306318767709,"2617 W Allegheny Ave (Allegheny ave and bailey st), Philadelphia, PA 19132",205,Chinese Restaurant
2362,27th & Clearfield,Share Food Program,40.006195053814075,-75.17786411466395,"2901 W Hunting Park Ave, Philadelphia, PA 19129",500,Grocery Store
2363,27th & Clearfield,Masjid Muqbil Bin Hadee,40.0047523790334,-75.1749732973131,"2735 W Allegheny Ave (28th Street), Philadelphia, PA 19132",232,Mosque
2364,27th & Clearfield,Devereux United Methodist Church,40.00443872724956,-75.17193978398289,"2527 W Allegheny Ave (26th & Allegheny Ave), Philadelphia, PA 19132",252,Church
2365,27th & Clearfield,27th Cambria,40.00021043171056,-75.17339059334604,,292,Arts and Entertainment
2366,27th & Clearfield,Dunkin',40.00782912894198,-75.1742666089321,"2749West Hunting Park Avenue,  Ste 130, Philadelphia, PA 19129",559,Donut Shop
2367,27th & Clearfield,Mimmo's Pizza,40.00465823784325,-75.17888469906352,"3000 W Allegheny Ave (at Henry Ave), Philadelphia, PA 19132",464,Pizzeria
2368,27th & Clearfield,Rodriguez Grocery Store,40.00532837735064,-75.17247034328804,"2514 Allegheny Ave (Stillman St), Philadelphia, PA 19129",309,Food and Beverage Retail
2369,27th & Clearfield,Estevez Grocery,40.00456457989162,-75.17711368325766,"29th & Allegheny, Philadelphia, PA 19132",329,Deli
2370,24th & Christian,Thai Square Restaurant,39.94258014506257,-75.18539078822691,"2521 Christian St, Philadelphia, PA 19146",180,Thai Restaurant
2371,24th & Christian,The Sidecar Bar & Grille,39.94172583254961,-75.17939674133275,"2201 Christian St (at 22nd St), Philadelphia, PA 19146",339,Bar
2372,24th & Christian,Ultimo Coffee,39.94252536801373,-75.17905780552434,"2149 Catharine St (22nd St), Philadelphia, PA 19146",368,Coffee Shop
2373,24th & Christian,Los Camaradas,39.94081601901921,-75.17973144125848,"918 S 22nd St (at Carpenter St), Philadelphia, PA 19146",341,Mexican Restaurant
2374,24th & Christian,Odunde,39.94500000100201,-75.18048713616322,"Philadelphia, PA 19146",401,Arts and Entertainment
2375,24th & Christian,Steve's BBQ And Taco Stand,39.94100301700762,-75.18326872441371,"24th (Carpenter), Philadelphia, PA 19146",125,BBQ Joint
2376,24th & Christian,Habitat for Humanity Philadelphia ReStore,39.93941594928373,-75.18282276524727,"2318 Washington Ave (24th Street), Philadelphia, PA 19146",304,Furniture and Home Store
2377,24th & Christian,The Igloo,39.94532049811381,-75.17961419404482,"2223 Grays Ferry Ave (at South St), Philadelphia, PA 19146",476,Frozen Yogurt Shop
2378,24th & Christian,GIANT Heirloom Market™,39.944953593030526,-75.18059910501958,"2303 Bainbridge St (at S 24th St), Philadelphia, PA 19146",391,Market
2379,24th & Christian,Dock Street Brewery South,39.93926768506404,-75.17967499630007,"2118 Washington Ave (at S 22nd St), Philadelphia, PA 19146",446,Brewery
2380,Walnut & Rittenhouse,La Colombe Coffee Roasters,39.950775735558906,-75.17227547043973,"130 S 19th St (btwn Sansom & Walnut St), Philadelphia, PA 19103",82,Coffee Shop
2381,Walnut & Rittenhouse,Lacroix Restaurant at The Rittenhouse,39.94968254511642,-75.17269317887805,"210 W Rittenhouse Sq, Philadelphia, PA 19103",84,Restaurant
2382,Walnut & Rittenhouse,Machi Sushi Bar,39.950026466691384,-75.17370116478132,"209 S 20th St (Walnut St.), Philadelphia, PA 19103",65,Sushi Restaurant
2383,Walnut & Rittenhouse,Almaz Cafe,39.95067716891859,-75.17380949105907,"140 S 20th St (at Walnut St.), Philadelphia, PA 19103",69,Ethiopian Restaurant
2384,Walnut & Rittenhouse,Shake Shack,39.951136,-75.173849,"2000 Sansom St (at 20th St), Philadelphia, PA 19103",106,Burger Joint
2385,Walnut & Rittenhouse,Village Whiskey,39.95128529751654,-75.17364332772435,"118 S 20th St (at Sansom St), Philadelphia, PA 19103",111,Whisky Bar
2386,Walnut & Rittenhouse,Rittenhouse Square,39.949513,-75.171894,"Walnut St (at S 18th St), Philadelphia, PA 19103",140,Plaza
2387,Walnut & Rittenhouse,Zama,39.95089666989317,-75.17215583442001,"128 S 19th St (btwn Sansom & Walnut), Philadelphia, PA 19103",98,Japanese Restaurant
2388,Walnut & Rittenhouse,K'Far,39.951446,-75.172111,"110 S 19th St, Philadelphia, PA 19103",144,Café
2389,Walnut & Rittenhouse,Mary Cassatt Tea Room & Garden,39.94994245215061,-75.17309379499912,"210 W Rittenhouse Sq, Philadelphia, PA 19103",48,Tea Room
2390,"19th & Girard, PTTI",Kayuh Bicycles,39.97233990662719,-75.16768957952239,"1900 W Girard Ave (at West Girard Ave.), Philadelphia, PA 19130",33,Bicycle Store
2391,"19th & Girard, PTTI",US Post Office,39.9714308,-75.167955,"900 N 19th St, Philadelphia, PA 19130",137,Post Office
2392,"19th & Girard, PTTI",Libertee Grounds,39.971599334023246,-75.16321131961746,"1600 W Girard Ave, Philadelphia, PA 19130",388,Beer Bar
2393,"19th & Girard, PTTI",Bar Hygge,39.967209962638705,-75.16629990796356,"1720 Fairmount Ave (at 18th St), Philadelphia, PA 19130",611,Gastropub
2394,"19th & Girard, PTTI",Eastern State Penitentiary,39.96838828801233,-75.17261981964111,"2027 Fairmount Ave (btwn Corinthian Ave & 22nd St), Philadelphia, PA 19130",638,History Museum
2395,"19th & Girard, PTTI",New Macedonia Baptist Church,39.971169220407134,-75.1703678282619,"867 Corinthian Ave, Philadelphia, PA 19130",288,Church
2396,"19th & Girard, PTTI",Girard College Baseball Field,39.97307390270497,-75.17092000358262,"2101 S College Ave, Philadelphia, PA 19121",289,Baseball Stadium
2397,"19th & Girard, PTTI",Party Bus,39.970067,-75.169078,"Philadelphia, PA 19130",312,Strip Club
2398,"19th & Girard, PTTI",Vineyards Cafe,39.96984341458582,-75.1629700916429,"847 N 16th St, Philadelphia, PA 19130",499,Coffee Shop
